ohpi_id	ohpi_label	victor_id	ogg_iri	victor_gene_name	victor_pathogen_name	victor_pathogen_taxon	victor_host_name	victor_host_taxon	victor_host_cell_ontology_iri	victor_host_cell_ontology_name	victor_host_cell_line_ontology_iri	victor_host_cell_line_ontology_name
OHPI_9001728	B. anthracis asbA mutant interaction with mouse macrophage cell	3651	OGG_3007782926	asbA	B. anthracis	1392	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000723	B. anthracis sigB mutant interaction with mouse	3652	OGG_3007782979	sigB	B. anthracis	1392	mouse	10090				
OHPI_9000721	B. anthracis sodC mutant interaction with mouse	3653	OGG_3007783063	sodC	B. anthracis	1392	mouse	10090				
OHPI_9001726	B. anthracis nos mutant interaction with mouse	3655	OGG_3007783761	nos	B. anthracis	1392	mouse	10090				
OHPI_9000720	B. anthracis clpX mutant interaction with mouse	3656	OGG_3007784922	clpX	B. anthracis	1392	mouse	10090				
OHPI_9001730	B. anthracis sodA1 mutant interaction with mouse	3657	OGG_3007786419	sodA1	B. anthracis	1392	mouse	10090				
OHPI_9001729	B. anthracis sodA2 mutant interaction with mouse	3658	OGG_3007787415	sodA2	B. anthracis	1392	mouse	10090				
OHPI_9000678	B. anthracis pagA mutant interaction with mouse	3659	OGG_3007780695	pagA	B. anthracis	1392	mouse	10090				
OHPI_9000679	B. anthracis lef mutant interaction with mouse	3661	OGG_3007780718	lef	B. anthracis	1392	mouse	10090				
OHPI_9000677	B. anthracis atxA mutant interaction with mouse	3662	OGG_3007780750	atxA	B. anthracis	1392	mouse	10090				
OHPI_9001731	B. anthracis acpB mutant interaction with mouse	3663	OGG_3007780535	acpB	B. anthracis	1392	mouse	10090				
OHPI_9001733	B. anthracis capE mutant interaction with mouse	3664	OGG_3007780538	capE	B. anthracis	1392	mouse	10090				
OHPI_9001732	B. anthracis capD mutant interaction with mouse	3665	OGG_3007780572	capD	B. anthracis	1392	mouse	10090				
OHPI_9001734	B. pseudomallei GBP346_A0742 mutant interaction with mouse	3666	OGG_3007887507	GBP346_A0742	B. pseudomallei	28450	mouse	10090				
OHPI_9001735	B. pseudomallei mviN mutant interaction with human	3667	OGG_3007888150	mviN	B. pseudomallei	28450	human	9606				
OHPI_9001736	B. pseudomallei mviN mutant interaction with human epithelial cell	3667	OGG_3007888150	mviN	B. pseudomallei	28450	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001737	B. pseudomallei mviN mutant interaction with hamster	3667	OGG_3007888150	mviN	B. pseudomallei	28450	hamster	10036				
OHPI_9001738	B. pseudomallei mviN mutant interaction with hamster epithelial cell	3667	OGG_3007888150	mviN	B. pseudomallei	28450	hamster	10036	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000915	B. pseudomallei purM mutant interaction with mouse	3668	OGG_3007888461	purM	B. pseudomallei	28450	mouse	10090				
OHPI_9000946	B. pseudomallei nth mutant interaction with mouse	3669	OGG_3007889124	nth	B. pseudomallei	28450	mouse	10090				
OHPI_9001739	B. pseudomallei ppsA mutant interaction with mouse	3670	OGG_3007889272	ppsA	B. pseudomallei	28450	mouse	10090				
OHPI_9000936	B. pseudomallei hisF mutant interaction with mouse	3671	OGG_3007889294	hisF	B. pseudomallei	28450	mouse	10090				
OHPI_9000943	B. pseudomallei purN mutant interaction with mouse	3672	OGG_3007889759	purN	B. pseudomallei	28450	mouse	10090				
OHPI_9001740	B. pseudomallei rpoE mutant interaction with mouse	3673	OGG_3007889774	rpoE	B. pseudomallei	28450	mouse	10090				
OHPI_9000935	B. pseudomallei lipB mutant interaction with mouse	3674	OGG_3007890481	lipB	B. pseudomallei	28450	mouse	10090				
OHPI_9000957	B. pseudomallei serC mutant interaction with mouse	3675	OGG_3007890564	serC	B. pseudomallei	28450	mouse	10090				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3682	OGG_3008177616	dppA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3683	OGG_3008177876	rfaH	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3685	OGG_3008178231	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3685	OGG_3008178231	fimH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3686	OGG_3008178456	tonB	E. coli	83334	mouse	10090				
OHPI_9001741	E. coli espK mutant interaction with cattle	3695	OGG_3008216050	espK	E. coli	83334	cattle	9913				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3696	OGG_3008216210	tonB	E. coli	83334	mouse	10090				
OHPI_9001742	E. coli nleA mutant interaction with mouse	3697	OGG_3008216268	nleA	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3698	OGG_3008217094	fliC	E. coli	83334	cattle	9913				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3701	OGG_3008219101	dppA	E. coli	83334	mouse	10090				
OHPI_9001074	E. coli espB mutant interaction with human	3703	OGG_3008219235	espB	E. coli	83334	human	9606				
OHPI_9001073	E. coli eae mutant interaction with human	3706	OGG_3008219240	eae	E. coli	83334	human	9606				
OHPI_9001714	E. coli espH mutant interaction with rabbit	3708	OGG_3008219245	espH	E. coli	83334	rabbit	9986				
OHPI_9001070	E. coli escN mutant interaction with rabbit	3709	OGG_3008219249	escN	E. coli	83334	rabbit	9986				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3712	OGG_3008219461	rfaH	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3714	OGG_3008219970	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3714	OGG_3008219970	fimH	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3715	OGG_3008484733	iucA	E. coli	83334	mouse	10090				
OHPI_9001070	E. coli escN mutant interaction with rabbit	3718	OGG_3008485567	escN	E. coli	83334	rabbit	9986				
OHPI_9001074	E. coli espB mutant interaction with human	3721	OGG_3008486116	espB	E. coli	83334	human	9606				
OHPI_9001714	E. coli espH mutant interaction with rabbit	3722	OGG_3008486117	espH	E. coli	83334	rabbit	9986				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3724	OGG_3008486355	dppA	E. coli	83334	mouse	10090				
OHPI_9001073	E. coli eae mutant interaction with human	3725	OGG_3008486421	eae	E. coli	83334	human	9606				
OHPI_9000972	E. coli fimH mutant interaction with human	3728	OGG_3008486516	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3728	OGG_3008486516	fimH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3729	OGG_3008486550	fliC	E. coli	83334	cattle	9913				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3730	OGG_3008487016	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3731	OGG_3008487017	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3732	OGG_3008487018	iucD	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3733	OGG_3008487019	iutA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3734	OGG_3008488159	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3737	OGG_3008488732	tonB	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3739	OGG_3008479008	iucA	E. coli	83334	mouse	10090				
OHPI_9001073	E. coli eae mutant interaction with human	3744	OGG_3008480655	eae	E. coli	83334	human	9606				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3745	OGG_3008480894	dppA	E. coli	83334	mouse	10090				
OHPI_9001070	E. coli escN mutant interaction with rabbit	3747	OGG_3008480968	escN	E. coli	83334	rabbit	9986				
OHPI_9001074	E. coli espB mutant interaction with human	3749	OGG_3008480971	espB	E. coli	83334	human	9606				
OHPI_9000972	E. coli fimH mutant interaction with human	3751	OGG_3008481056	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3751	OGG_3008481056	fimH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3752	OGG_3008481090	fliC	E. coli	83334	cattle	9913				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3753	OGG_3008481558	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3754	OGG_3008481559	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3755	OGG_3008481560	iucD	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3756	OGG_3008481561	iutA	E. coli	83334	mouse	10090				
OHPI_9001714	E. coli espH mutant interaction with rabbit	3759	OGG_3008482582	espH	E. coli	83334	rabbit	9986				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3760	OGG_3008482829	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3762	OGG_3008483275	tonB	E. coli	83334	mouse	10090				
OHPI_9001070	E. coli escN mutant interaction with rabbit	3766	OGG_3008474193	escN	E. coli	83334	rabbit	9986				
OHPI_9001074	E. coli espB mutant interaction with human	3768	OGG_3008474872	espB	E. coli	83334	human	9606				
OHPI_9001714	E. coli espH mutant interaction with rabbit	3769	OGG_3008474873	espH	E. coli	83334	rabbit	9986				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3771	OGG_3008475113	dppA	E. coli	83334	mouse	10090				
OHPI_9001073	E. coli eae mutant interaction with human	3773	OGG_3008475178	eae	E. coli	83334	human	9606				
OHPI_9000972	E. coli fimH mutant interaction with human	3776	OGG_3008475277	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3776	OGG_3008475277	fimH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3777	OGG_3008475311	fliC	E. coli	83334	cattle	9913				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3780	OGG_3008477018	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3782	OGG_3008477474	tonB	E. coli	83334	mouse	10090				
OHPI_9001103	E. coli espP mutant interaction with cattle	3791	OGG_3008206968	espP	E. coli	83334	cattle	9913				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3795	OGG_3007953267	dppA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3796	OGG_3007953491	rfaH	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3797	OGG_3007954265	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3797	OGG_3007954265	fimH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3798	OGG_3007954839	tonB	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3799	OGG_3007955988	fliC	E. coli	83334	cattle	9913				
OHPI_9001684	H. pylori hopZ mutant interaction with human	3804	OGG_3008208349	hopZ	H. pylori	210	human	9606				
OHPI_9001685	H. pylori hopZ mutant interaction with human epithelial cell	3804	OGG_3008208349	hopZ	H. pylori	210	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001686	H. pylori horB mutant interaction with mouse	3807	OGG_3008208956	horB	H. pylori	210	mouse	10090				
OHPI_9000852	L. monocytogenes inlF mutant interaction with mouse	3809	OGG_3007702134	inlF	L. monocytogenes	1639	mouse	10090				
OHPI_9000404	L. monocytogenes inlA mutant interaction with mouse	3810	OGG_3007702161	inlA	L. monocytogenes	1639	mouse	10090				
OHPI_9000414	L. monocytogenes pycA mutant interaction with mouse	3811	OGG_3007702259	pycA	L. monocytogenes	1639	mouse	10090				
OHPI_9000437	L. monocytogenes relA mutant interaction with mouse	3812	OGG_3007702376	relA	L. monocytogenes	1639	mouse	10090				
OHPI_9000398	L. monocytogenes gtcA mutant interaction with mouse	3813	OGG_3007702426	gtcA	L. monocytogenes	1639	mouse	10090				
OHPI_9000425	L. monocytogenes mpl mutant interaction with mouse	3814	OGG_3007702498	mpl	L. monocytogenes	1639	mouse	10090				
OHPI_9000421	L. monocytogenes inlB mutant interaction with mouse	3815	OGG_3007702512	inlB	L. monocytogenes	1639	mouse	10090				
OHPI_9001743	L. monocytogenes Lm4b_01887 mutant interaction with mouse	3817	OGG_3007702988	Lm4b_01887	L. monocytogenes	1639	mouse	10090				
OHPI_9000417	L. monocytogenes clpE mutant interaction with mouse	3818	OGG_3007703080	clpE	L. monocytogenes	1639	mouse	10090				
OHPI_9000427	L. monocytogenes clpC mutant interaction with mouse	3819	OGG_3007703657	clpC	L. monocytogenes	1639	mouse	10090				
OHPI_9000428	L. monocytogenes clpC mutant interaction with mouse macrophage cell	3819	OGG_3007703657	clpC	L. monocytogenes	1639	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001744	L. monocytogenes Lm4b_00320 mutant interaction with mouse	3820	OGG_3007703714	Lm4b_00320	L. monocytogenes	1639	mouse	10090				
OHPI_9000424	L. monocytogenes hly mutant interaction with mouse	3822	OGG_3007704059	hly	L. monocytogenes	1639	mouse	10090				
OHPI_9000422	L. monocytogenes prfA mutant interaction with mouse	3823	OGG_3007704073	prfA	L. monocytogenes	1639	mouse	10090				
OHPI_9000433	L. monocytogenes clpP mutant interaction with mouse	3824	OGG_3007704098	clpP	L. monocytogenes	1639	mouse	10090				
OHPI_9000434	L. monocytogenes clpP mutant interaction with mouse macrophage cell	3824	OGG_3007704098	clpP	L. monocytogenes	1639	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000426	L. monocytogenes plcB mutant interaction with mouse	3825	OGG_3007704359	plcB	L. monocytogenes	1639	mouse	10090				
OHPI_9001745	L. monocytogenes srtA mutant interaction with mouse	3826	OGG_3007704527	srtA	L. monocytogenes	1639	mouse	10090				
OHPI_9001239	Salmonella spp. slyA mutant interaction with mouse	3827	OGG_3007554805	slyA	Salmonella spp.	590	mouse	10090				
OHPI_9000825	Salmonella spp. ssaV mutant interaction with human	3828	OGG_3007554835	ssaV	Salmonella spp.	590	human	9606				
OHPI_9000829	Salmonella spp. spiC mutant interaction with mouse	3829	OGG_3007554856	spiC	Salmonella spp.	590	mouse	10090				
OHPI_9000830	Salmonella spp. spiC mutant interaction with mouse macrophage cell	3829	OGG_3007554856	spiC	Salmonella spp.	590	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001239	Salmonella spp. slyA mutant interaction with mouse	3834	OGG_3007555494	slyA	Salmonella spp.	590	mouse	10090				
OHPI_9001250	Salmonella spp. pefC mutant interaction with mouse	3835	OGG_3008541844	pefC	Salmonella spp.	590	mouse	10090				
OHPI_9001246	Salmonella spp. spvB mutant interaction with mouse	3836	OGG_3008541860	spvB	Salmonella spp.	590	mouse	10090				
OHPI_9001248	Salmonella spp. spvC mutant interaction with mouse	3837	OGG_3008541862	spvC	Salmonella spp.	590	mouse	10090				
OHPI_9001246	Salmonella spp. spvB mutant interaction with mouse	3839	OGG_3007552347	spvB	Salmonella spp.	590	mouse	10090				
OHPI_9001248	Salmonella spp. spvC mutant interaction with mouse	3840	OGG_3007552348	spvC	Salmonella spp.	590	mouse	10090				
OHPI_9001140	V. cholerae ilvD mutant interaction with mouse	3841	OGG_3007771326	ilvD	V. cholerae	666	mouse	10090				
OHPI_9001143	V. cholerae purK mutant interaction with mouse	3842	OGG_3007771349	purK	V. cholerae	666	mouse	10090				
OHPI_9001115	V. cholerae ubiC mutant interaction with mouse	3843	OGG_3007771392	ubiC	V. cholerae	666	mouse	10090				
OHPI_9001110	V. cholerae cyaA mutant interaction with mouse	3844	OGG_3007771419	cyaA	V. cholerae	666	mouse	10090				
OHPI_9001132	V. cholerae lysA mutant interaction with mouse	3845	OGG_3007771422	lysA	V. cholerae	666	mouse	10090				
OHPI_9001114	V. cholerae rfbB mutant interaction with mouse	3846	OGG_3007771522	rfbB	V. cholerae	666	mouse	10090				
OHPI_9001136	V. cholerae rfbL mutant interaction with mouse	3847	OGG_3007771529	rfbL	V. cholerae	666	mouse	10090				
OHPI_9001125	V. cholerae purD mutant interaction with mouse	3848	OGG_3007771550	purD	V. cholerae	666	mouse	10090				
OHPI_9001121	V. cholerae gshB mutant interaction with mouse	3849	OGG_3007771739	gshB	V. cholerae	666	mouse	10090				
OHPI_9001108	V. cholerae pykF mutant interaction with mouse	3850	OGG_3007771756	pykF	V. cholerae	666	mouse	10090				
OHPI_9001126	V. cholerae rpoS mutant interaction with mouse	3851	OGG_3007771778	rpoS	V. cholerae	666	mouse	10090				
OHPI_9001148	V. cholerae sspA mutant interaction with mouse	3852	OGG_3007771820	sspA	V. cholerae	666	mouse	10090				
OHPI_9001134	V. cholerae tcpA mutant interaction with mouse	3853	OGG_3007772066	tcpA	V. cholerae	666	mouse	10090				
OHPI_9001118	V. cholerae tcpT mutant interaction with mouse	3854	OGG_3007772073	tcpT	V. cholerae	666	mouse	10090				
OHPI_9001151	V. cholerae tcpE mutant interaction with mouse	3855	OGG_3007772074	tcpE	V. cholerae	666	mouse	10090				
OHPI_9001142	V. cholerae acfB mutant interaction with mouse	3856	OGG_3007772078	acfB	V. cholerae	666	mouse	10090				
OHPI_9001135	V. cholerae acfC mutant interaction with mouse	3857	OGG_3007772079	acfC	V. cholerae	666	mouse	10090				
OHPI_9001145	V. cholerae acfA mutant interaction with mouse	3858	OGG_3007772082	acfA	V. cholerae	666	mouse	10090				
OHPI_9001129	V. cholerae purL mutant interaction with mouse	3859	OGG_3007772106	purL	V. cholerae	666	mouse	10090				
OHPI_9001746	V. cholerae glyA-1 mutant interaction with mouse	3860	OGG_3007772176	glyA-1	V. cholerae	666	mouse	10090				
OHPI_9001128	V. cholerae purF mutant interaction with mouse	3861	OGG_3007772239	purF	V. cholerae	666	mouse	10090				
OHPI_9001144	V. cholerae pta mutant interaction with mouse	3862	OGG_3007772331	pta	V. cholerae	666	mouse	10090				
OHPI_9001149	V. cholerae bioB mutant interaction with mouse	3863	OGG_3007772346	bioB	V. cholerae	666	mouse	10090				
OHPI_9001127	V. cholerae trpG mutant interaction with mouse	3864	OGG_3007772406	trpG	V. cholerae	666	mouse	10090				
OHPI_9001138	V. cholerae galM mutant interaction with mouse	3866	OGG_3007772808	galM	V. cholerae	666	mouse	10090				
OHPI_9001146	V. cholerae galK mutant interaction with mouse	3867	OGG_3007772809	galK	V. cholerae	666	mouse	10090				
OHPI_9001112	V. cholerae mukB mutant interaction with mouse	3868	OGG_3007772924	mukB	V. cholerae	666	mouse	10090				
OHPI_9001116	V. cholerae tolB mutant interaction with mouse	3869	OGG_3007773026	tolB	V. cholerae	666	mouse	10090				
OHPI_9001123	V. cholerae fabG mutant interaction with mouse	3870	OGG_3007773209	fabG	V. cholerae	666	mouse	10090				
OHPI_9001747	V. cholerae ccmF mutant interaction with mouse	3871	OGG_3007773240	ccmF	V. cholerae	666	mouse	10090				
OHPI_9001748	V. cholerae sucA mutant interaction with mouse	3872	OGG_3007773274	sucA	V. cholerae	666	mouse	10090				
OHPI_9001111	V. cholerae fur mutant interaction with mouse	3873	OGG_3007773292	fur	V. cholerae	666	mouse	10090				
OHPI_9001137	V. cholerae nqrF mutant interaction with mouse	3874	OGG_3007773475	nqrF	V. cholerae	666	mouse	10090				
OHPI_9001122	V. cholerae nqrE mutant interaction with mouse	3875	OGG_3007773476	nqrE	V. cholerae	666	mouse	10090				
OHPI_9001141	V. cholerae deoC mutant interaction with mouse	3876	OGG_3007773535	deoC	V. cholerae	666	mouse	10090				
OHPI_9001120	V. cholerae carB mutant interaction with mouse	3877	OGG_3007773573	carB	V. cholerae	666	mouse	10090				
